storeid,lat,lon,country,display_name,road,house_number,city,state,suburb,postcode,category,type,osm_type,osm_id
900077724,-33.4494232,-70.6471227,,"365, San Francisco, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8330182, Chile",San Francisco,365,Santiago,Región Metropolitana de Santiago,,8330182,place,house,way,112583963.0
900077727,-33.4494232,-70.6471227,,"365, San Francisco, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8330182, Chile",San Francisco,365,Santiago,Región Metropolitana de Santiago,,8330182,place,house,way,112583963.0
900077900,-33.44666,-70.6136162,,"1314, Diagonal Oriente, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7770300, Chile",Diagonal Oriente,1314,Providencia,Región Metropolitana de Santiago,,7770300,place,house,way,112592503.0
900077955,-33.4274088,-70.6425686,,"336, Buenos Aires, Patronato, Recoleta, Provincia de Santiago, Región Metropolitana de Santiago, 8320012, Chile",Buenos Aires,336,Recoleta,Región Metropolitana de Santiago,,8320012,place,house,way,112605203.0
900077996,-33.5836861,-70.6969534,,"14212, Gran Avenida José Miguel Carrera, Villa Estrella del Sur, San Bernardo, Provincia de Maipo, Región Metropolitana de Santiago, 8012117, Chile",Gran Avenida José Miguel Carrera,14212,,Región Metropolitana de Santiago,San Bernardo,8012117,place,house,node,1244459534.0
900078095,-33.38770133,-70.56443045,,"Lighted, Gerónimo de Alderete, Vitacura, Provincia de Santiago, Región Metropolitana de Santiago, 7640509, Chile",Gerónimo de Alderete,,Vitacura,Región Metropolitana de Santiago,Vitacura,7640509,shop,lighting,node,4446187829.0
900078413,-33.526602,-70.5773855,,"1780, Calcuripe, Vicente Valdés, La Florida, Provincia de Santiago, Región Metropolitana de Santiago, 8240000, Chile",Calcuripe,1780,La Florida,Región Metropolitana de Santiago,,8240000,place,house,way,109272947.0
900078579,-33.4274088,-70.6425686,,"336, Buenos Aires, Patronato, Recoleta, Provincia de Santiago, Región Metropolitana de Santiago, 8320012, Chile",Buenos Aires,336,Recoleta,Región Metropolitana de Santiago,,8320012,place,house,way,112605203.0
900078643,-33.4432428,-70.5982331,,"3187, El Aguilucho, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7500000, Chile",El Aguilucho,3187,Providencia,Región Metropolitana de Santiago,Providencia,7500000,place,house,way,108581448.0
900078748,-33.4319958,-70.5749717,,"Lai Thai, Avenida Ossa, La Reina, Provincia de Santiago, Región Metropolitana de Santiago, 7580566, Chile",Avenida Ossa,,,Región Metropolitana de Santiago,,7580566,amenity,restaurant,way,451235557.0
900078977,-33.4494232,-70.6471227,,"365, San Francisco, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8330182, Chile",San Francisco,365,Santiago,Región Metropolitana de Santiago,,8330182,place,house,way,112583963.0
900079168,-33.4500685,-70.6631787,,"2000, Sazié, Barrio República, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320000, Chile",Sazié,2000,Santiago,Región Metropolitana de Santiago,,8320000,place,house,way,108588311.0
900015524,-33.0171704,-71.5458719,,"Aleppo, 599, Quillota, Conjunto Residencial Benidorm, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520977, Chile",Quillota,599,Viña del Mar,Región de Valparaíso,,2520977,amenity,fast_food,node,6522189312.0
900015553,-32.9703448,-71.5441877,,"Delirio, 153, Central, Reñaca, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2581540, Chile",Central,153,Viña del Mar,Región de Valparaíso,Reñaca,2581540,amenity,restaurant,way,1038762594.0
900015584,-33.0089621,-71.5482621,,"Mall Marina Arauco, 1348, Avenida Libertad, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 8340431, Chile",Avenida Libertad,1348,Viña del Mar,Región de Valparaíso,,8340431,shop,mall,way,27633392.0
900015645,-32.944493,-71.545634,,"Cruz Verde, Los Ginkos, Bosques de Montemar, Concón, Provincia de Valparaíso, Región de Valparaíso, 2510513, Chile",Los Ginkos,,,Región de Valparaíso,,2510513,amenity,pharmacy,node,1814334435.0
900015665,-33.010226,-71.547595,,"Crazy Donuts, 1 Oriente, Población Vergara, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520977, Chile",1 Oriente,,Viña del Mar,Región de Valparaíso,,2520977,amenity,cafe,node,9330759114.0
900015753,-33.020015,-71.5587985,,"143, 6 Poniente, Cerro Castillo, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520214, Chile",6 Poniente,143,Viña del Mar,Región de Valparaíso,,2520214,building,retail,way,639494346.0
900015890,-32.9338032,-71.5389769,,"Escuela Básica Irma Salas, Pasaje Uno, Porvenir, Concón, Provincia de Valparaíso, Región de Valparaíso, 2510513, Chile",Pasaje Uno,,,Región de Valparaíso,,2510513,amenity,school,way,746355700.0
900015923,-33.0252108,-71.5555913,,"Pig, 271, Echevers, Población Las Colinas, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2571498, Chile",Echevers,271,Viña del Mar,Región de Valparaíso,,2571498,amenity,fast_food,node,5327681207.0
900016028,-33.021737,-71.560303,,"Sao, Avenida Marina, Cerro Castillo, Recreo, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520214, Chile",Avenida Marina,,Viña del Mar,Región de Valparaíso,Recreo,2520214,shop,convenience,node,5950217678.0
900016236,-32.9339514,-71.5410266,,"Pasaje Tres, Vista al Mar, Concón, Provincia de Valparaíso, Región de Valparaíso, 2510513, Chile",Pasaje Tres,,,Región de Valparaíso,,2510513,highway,living_street,way,26697552.0
900016539,-32.93202709,-71.54166363,,"La picá de Martín, San Pedro, San Jorge, Concón, Provincia de Valparaíso, Región de Valparaíso, 2510513, Chile",San Pedro,,,Región de Valparaíso,,2510513,amenity,restaurant,node,4316289972.0
900016599,-33.0203396,-71.5585912,,"Idílico, 6 Poniente, Cerro Castillo, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520214, Chile",6 Poniente,,Viña del Mar,Región de Valparaíso,,2520214,amenity,restaurant,node,5485445022.0
900016924,-32.9338747,-71.5361981,,"La Farine - Pan a la antigua, 118, Avenida Concón Reñaca, Vista al Mar, Concón, Provincia de Valparaíso, Región de Valparaíso, 2510513, Chile",Avenida Concón Reñaca,118,,Región de Valparaíso,,2510513,shop,bakery,node,7246052638.0
900017728,-32.941643,-71.523397,,"San Ignacio, Lomas de Montemar, Concón, Provincia de Valparaíso, Región de Valparaíso, 2511252, Chile",San Ignacio,,,Región de Valparaíso,,2511252,highway,residential,way,23632614.0
900017791,-32.9680214,-71.5448552,,"Emiliano Figueroa, Foresta de la Costa, Reñaca, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2581540, Chile",Emiliano Figueroa,,Viña del Mar,Región de Valparaíso,Reñaca,2581540,highway,residential,way,94315039.0
900018031,-32.921135,-71.5081745,,"Empanadas Las Deliciosas, 25370, Avenida Borgoño, Las Palmeras, Concón, Provincia de Valparaíso, Región de Valparaíso, 2510000, Chile",Avenida Borgoño,25370,,Región de Valparaíso,,2510000,amenity,restaurant,node,347776002.0
900018929,-33.0110643,-71.5439621,,"Farmacia Comunal, 1108, 13 Norte, Conjunto Habitacional Población Textil Viña, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520977, Chile",13 Norte,1108,Viña del Mar,Región de Valparaíso,,2520977,amenity,pharmacy,way,617287261.0
900019012,-33.0486124,-71.6038273,,"Mall Paseo Ross, 540, Avenida Argentina, Cerro Lecheros, Almendral, Valparaíso, Provincia de Valparaíso, Región de Valparaíso, 2362834, Chile",Avenida Argentina,540,Valparaíso,Región de Valparaíso,Almendral,2362834,shop,mall,way,376177529.0
900019520,-33.0227751,-71.5612408,,"Wabi - Sabi Sushi, Von Schroeders, Cerro Castillo, Recreo, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2580022, Chile",Von Schroeders,,Viña del Mar,Región de Valparaíso,Recreo,2580022,amenity,fast_food,node,10073275290.0
900020854,-33.0098962,-71.547435,,"Mito, 1 Oriente, Población Vergara, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520977, Chile",1 Oriente,,Viña del Mar,Región de Valparaíso,,2520977,amenity,pub,node,9330781717.0
900021043,-33.0164443,-71.5516642,,"Edificio Doña Lida, 531, 1 Poniente, Población Vergara, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520112, Chile",1 Poniente,531,Viña del Mar,Región de Valparaíso,,2520112,building,apartments,way,210824453.0
900021374,-32.9316653,-71.5413081,,"La picá de Martín, San Pedro, San Jorge, Concón, Provincia de Valparaíso, Región de Valparaíso, 2510513, Chile",San Pedro,,,Región de Valparaíso,,2510513,amenity,restaurant,node,4316289972.0
900021554,-32.9437419,-71.5453305,,"Líder Express, Las Hiedras, Bosques de Montemar, Concón, Provincia de Valparaíso, Región de Valparaíso, 2510513, Chile",Las Hiedras,,,Región de Valparaíso,,2510513,shop,supermarket,way,271265820.0
900023345,-33.0430086,-71.6280413,,"Mori Sushi, Urriola, Cerro Concepción, Almendral, Valparaíso, Provincia de Valparaíso, Región de Valparaíso, 2370718, Chile",Urriola,,Valparaíso,Región de Valparaíso,Almendral,2370718,amenity,cafe,node,4562305790.0
900023682,-33.0468325,-71.6153334,,"Chui Yin, Avenida Pedro Montt, Cerro Monjas, Almendral, Valparaíso, Provincia de Valparaíso, Región de Valparaíso, 2362704, Chile",Avenida Pedro Montt,,Valparaíso,Región de Valparaíso,Almendral,2362704,amenity,restaurant,node,3744184383.0
900023712,-33.0154805,-71.5553724,,"Angélica, 7 Norte, Población Vergara, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520112, Chile",7 Norte,,Viña del Mar,Región de Valparaíso,,2520112,amenity,pub,node,9120902709.0
900023757,-33.0242619,-71.5494276,,"Arlegui 839, Arlegui, Población Saenz, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2571546, Chile",Arlegui,,Viña del Mar,Región de Valparaíso,,2571546,highway,bus_stop,node,7045175444.0
900024121,-33.0119826,-71.5504803,,"Rosselot, 11 Norte, Población Vergara, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520707, Chile",11 Norte,,Viña del Mar,Región de Valparaíso,,2520707,shop,car,way,332410009.0
900024236,-33.01527,-71.55023,,"8 Norte, Población Vergara, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520707, Chile",8 Norte,,Viña del Mar,Región de Valparaíso,,2520707,highway,tertiary,way,1024101809.0
900024657,-32.93630318,-71.53120957,,"Avenida Río Aconcagua, Villa Aconcagua, Concón, Provincia de Valparaíso, Región de Valparaíso, 2511252, Chile",Avenida Río Aconcagua,,,Región de Valparaíso,,2511252,highway,tertiary,way,466974444.0
900025434,-33.0193268,-71.5493941,,"Natural Bohio, 1 Oriente, Población Vergara, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520977, Chile",1 Oriente,,Viña del Mar,Región de Valparaíso,,2520977,amenity,cafe,way,725452628.0
900025580,-33.044099,-71.4330911,,"Casa de Reposo Tarde Otoñal, Lautaro, Soublete, Quilpué, Provincia de Marga Marga, Región de Valparaíso, 2421183, Chile",Lautaro,,Quilpué,Región de Valparaíso,,2421183,amenity,social_facility,node,3118676136.0
900025986,-33.0148371,-71.5471071,,"Mr Chau, 9 Norte, Conjunto Residencial Benidorm, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520707, Chile",9 Norte,,Viña del Mar,Región de Valparaíso,,2520707,amenity,restaurant,way,749647269.0
900025990,-33.0473156,-71.6126861,,"Avenida Francia, Cerro Monjas, Almendral, Valparaíso, Provincia de Valparaíso, Región de Valparaíso, 2362834, Chile",Avenida Francia,,Valparaíso,Región de Valparaíso,Almendral,2362834,highway,secondary,way,550264913.0
900026348,-33.0485613,-71.444132,,"Hogar Alemán, 21 de Mayo, Mena, Quilpué, Provincia de Marga Marga, Región de Valparaíso, 2421183, Chile",21 de Mayo,,Quilpué,Región de Valparaíso,,2421183,amenity,social_facility,way,405933327.0
900027443,-33.0479979,-71.4456843,,"Buen Gusto, 508, Avenida Los Carrera, Mena, Quilpué, Provincia de Marga Marga, Región de Valparaíso, 2421183, Chile",Avenida Los Carrera,508,Quilpué,Región de Valparaíso,,2421183,amenity,fast_food,node,1179226155.0
900027648,-33.0465192,-71.4067327,,"Paradero 14, Avenida Ramón Freire, Villa Hilton, El Belloto, Quilpué, Provincia de Marga Marga, Región de Valparaíso, 2450934, Chile",Avenida Ramón Freire,,Quilpué,Región de Valparaíso,El Belloto,2450934,highway,bus_stop,node,5967791277.0
900027687,-33.013728,-71.547938,,"10 Norte, Población Vergara, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520977, Chile",10 Norte,,Viña del Mar,Región de Valparaíso,,2520977,highway,residential,way,23780204.0
900027711,-32.9707682,-71.5435047,,"Roof Burger, Avenida Borgoño, Reñaca, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2581540, Chile",Avenida Borgoño,,Viña del Mar,Región de Valparaíso,Reñaca,2581540,amenity,restaurant,node,3391103934.0
900028089,-33.04611,-71.398348,,"Donde Pola, Avenida Ramón Freire, Serena III, El Belloto, Quilpué, Provincia de Marga Marga, Región de Valparaíso, 2450934, Chile",Avenida Ramón Freire,,Quilpué,Región de Valparaíso,El Belloto,2450934,shop,convenience,node,5967792189.0
900029291,-33.04886524,-71.6036802,,"Mall Paseo Ross, 540, Avenida Argentina, Cerro Lecheros, Almendral, Valparaíso, Provincia de Valparaíso, Región de Valparaíso, 2362834, Chile",Avenida Argentina,540,Valparaíso,Región de Valparaíso,Almendral,2362834,shop,mall,way,376177529.0
900029995,-33.0207085,-71.5578405,,"Moneda De Oro, 2 Norte, Población Vergara, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520314, Chile",2 Norte,,Viña del Mar,Región de Valparaíso,,2520314,amenity,restaurant,node,5965301317.0
900030197,-33.0185143,-71.5577438,,"Ko Sushi Bar, 5 1/2 Poniente, Cerro Castillo, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520214, Chile",5 1/2 Poniente,,Viña del Mar,Región de Valparaíso,,2520214,amenity,pub,way,93168729.0
900030719,-33.045357,-71.420607,,"Portal El Belloto, 2414, Avenida Ramón Freire, Barrio Industrial, El Belloto, Quilpué, Provincia de Marga Marga, Región de Valparaíso, 2421183, Chile",Avenida Ramón Freire,2414,Quilpué,Región de Valparaíso,El Belloto,2421183,shop,mall,relation,8550401.0
900032570,-33.00885298,-71.54704438,,"Mall Marina Arauco, 1348, Avenida Libertad, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 8340431, Chile",Avenida Libertad,1348,Viña del Mar,Región de Valparaíso,,8340431,shop,mall,way,27633392.0
900033018,-33.0482027,-71.4438219,,"Hogar Alemán, 21 de Mayo, Mena, Quilpué, Provincia de Marga Marga, Región de Valparaíso, 2421183, Chile",21 de Mayo,,Quilpué,Región de Valparaíso,,2421183,amenity,social_facility,way,405933327.0
900036050,-32.9725087,-71.5418786,,"Preuniversitario Stella Maris, Avenida José Manuel Balmaceda, Jardín del Mar, Reñaca, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2540070, Chile",Avenida José Manuel Balmaceda,,Viña del Mar,Región de Valparaíso,Reñaca,2540070,office,educational_institution,node,10726771223.0
900036554,-33.00846085,-71.54828565,,"Mall Marina Arauco, 1348, Avenida Libertad, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 8340431, Chile",Avenida Libertad,1348,Viña del Mar,Región de Valparaíso,,8340431,shop,mall,way,27633392.0
900036933,-33.044514,-71.3784871,,"Pedro Jara Propiedades, 1055, Avenida Valparaíso, Población Lasnibat, Villa Alemana, Provincia de Marga Marga, Región de Valparaíso, 6500000, Chile",Avenida Valparaíso,1055,Villa Alemana,Región de Valparaíso,,6500000,office,estate_agent,way,632012525.0
900037307,-33.0138947,-71.5509776,,"Santa Isabel, 1 Poniente, Población Vergara, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520707, Chile",1 Poniente,,Viña del Mar,Región de Valparaíso,,2520707,shop,supermarket,node,254559664.0
900037580,-33.052163,-71.6032871,,"750, Canciani, Cerro La Virgen, Almendral, Valparaíso, Provincia de Valparaíso, Región de Valparaíso, 2362834, Chile",Canciani,750,Valparaíso,Región de Valparaíso,Almendral,2362834,place,house,node,5312797811.0
900038609,-33.0185143,-71.5577438,,"Ko Sushi Bar, 5 1/2 Poniente, Cerro Castillo, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520214, Chile",5 1/2 Poniente,,Viña del Mar,Región de Valparaíso,,2520214,amenity,pub,way,93168729.0
900038620,-33.0185143,-71.5577438,,"Ko Sushi Bar, 5 1/2 Poniente, Cerro Castillo, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso, 2520214, Chile",5 1/2 Poniente,,Viña del Mar,Región de Valparaíso,,2520214,amenity,pub,way,93168729.0
